LEVEL,DATE
16.98,20/11/2020
17.03,21/11/2020
17.08,22/11/2020
17.14,23/11/2020
17.18,24/11/2020
17.25,25/11/2020
17.29,26/11/2020
17.34,27/11/2020
17.39,28/11/2020
17.45,29/11/2020
17.51,30/11/2020
17.60,01/12/2020
17.67,02/12/2020
17.76,03/12/2020
17.86,04/12/2020
17.96,05/12/2020
18.07,06/12/2020
18.18,07/12/2020
18.32,08/12/2020
18.47,09/12/2020
18.59,10/12/2020
18.71,11/12/2020
18.82,12/12/2020
18.93,13/12/2020
19.05,14/12/2020
19.13,15/12/2020
19.26,16/12/2020
19.40,17/12/2020
19.53,18/12/2020
19.65,19/12/2020
19.78,20/12/2020
19.91,21/12/2020
20.02,22/12/2020
20.16,23/12/2020
20.29,24/12/2020
20.41,25/12/2020
20.52,26/12/2020
20.62,27/12/2020
20.72,28/12/2020
20.80,29/12/2020
20.96,30/12/2020
21.11,31/12/2020
21.26,01/01/2021
21.39,02/01/2021
21.52,03/01/2021
21.63,04/01/2021
21.77,05/01/2021
21.89,06/01/2021
22.02,07/01/2021
22.13,08/01/2021
22.25,09/01/2021
22.38,10/01/2021
22.51,11/01/2021
22.62,12/01/2021
22.71,13/01/2021
22.82,14/01/2021
22.93,15/01/2021
23.03,16/01/2021
23.12,17/01/2021
23.21,18/01/2021
23.33,19/01/2021
23.50,20/01/2021
23.62,21/01/2021
23.72,22/01/2021
23.80,23/01/2021
23.88,24/01/2021
23.95,25/01/2021
24.02,26/01/2021
24.11,27/01/2021
24.21,28/01/2021
24.30,29/01/2021
24.37,30/01/2021
24.43,31/01/2021
24.49,01/02/2021
24.57,02/02/2021
24.64,03/02/2021
24.68,04/02/2021
24.73,05/02/2021
24.78,06/02/2021
24.82,07/02/2021
24.87,08/02/2021
24.91,09/02/2021
24.97,10/02/2021
25.00,11/02/2021
25.06,12/02/2021
25.12,13/02/2021
25.19,14/02/2021
25.26,15/02/2021
25.35,16/02/2021
25.39,17/02/2021
25.40,18/02/2021
25.42,19/02/2021
25.46,20/02/2021
25.51,21/02/2021
25.56,22/02/2021
25.59,23/02/2021
25.63,24/02/2021
25.65,25/02/2021
25.69,26/02/2021
25.73,27/02/2021
25.76,28/02/2021
25.79,01/03/2021
25.81,02/03/2021
25.84,03/03/2021
25.88,04/03/2021
25.91,05/03/2021
25.94,06/03/2021
25.98,07/03/2021
26.02,08/03/2021
26.04,09/03/2021
26.07,10/03/2021
26.13,11/03/2021
26.19,12/03/2021
26.25,13/03/2021
26.31,14/03/2021
26.38,15/03/2021
26.41,16/03/2021
26.46,17/03/2021
26.53,18/03/2021
26.58,19/03/2021
26.63,20/03/2021
26.68,21/03/2021
26.74,22/03/2021
26.81,23/03/2021
26.90,24/03/2021
26.95,25/03/2021
26.99,26/03/2021
27.04,27/03/2021
27.10,28/03/2021
27.16,29/03/2021
27.21,30/03/2021
27.28,31/03/2021
27.34,01/04/2021
27.40,02/04/2021
27.45,03/04/2021
27.50,04/04/2021
27.54,05/04/2021
27.60,06/04/2021
27.65,07/04/2021
27.70,08/04/2021
27.75,09/04/2021
27.80,10/04/2021
27.86,11/04/2021
27.92,12/04/2021
27.96,13/04/2021
28.01,14/04/2021
28.08,15/04/2021
28.14,16/04/2021
28.21,17/04/2021
28.28,18/04/2021
28.36,19/04/2021
28.42,20/04/2021
28.48,21/04/2021
28.54,22/04/2021
28.61,23/04/2021
28.67,24/04/2021
28.72,25/04/2021
28.77,26/04/2021
28.86,27/04/2021
28.92,28/04/2021
28.98,29/04/2021
29.03,30/04/2021
29.08,01/05/2021
29.12,02/05/2021
29.16,03/05/2021
29.23,04/05/2021
29.27,05/05/2021
29.30,06/05/2021
29.33,07/05/2021
29.38,08/05/2021
29.43,09/05/2021
29.47,10/05/2021
29.52,11/05/2021
29.56,12/05/2021
29.60,13/05/2021
29.64,14/05/2021
29.67,15/05/2021
29.70,16/05/2021
29.72,17/05/2021
29.74,18/05/2021
29.77,19/05/2021
29.81,20/05/2021
29.84,21/05/2021
29.86,22/05/2021
29.88,23/05/2021
29.89,24/05/2021
29.91,25/05/2021
29.92,26/05/2021
29.93,27/05/2021
29.95,28/05/2021
29.95,29/05/2021
29.97,30/05/2021
29.97,31/05/2021
29.98,01/06/2021
29.98,02/06/2021
29.98,03/06/2021
29.99,04/06/2021
30.00,05/06/2021
30.00,06/06/2021
30.00,07/06/2021
30.00,08/06/2021
30.00,09/06/2021
30.00,10/06/2021
30.00,11/06/2021
30.00,12/06/2021
30.00,13/06/2021
29.99,14/06/2021
29.99,15/06/2021
30.02,16/06/2021
30.02,17/06/2021
30.02,18/06/2021
30.02,19/06/2021
30.02,20/06/2021
30.01,21/06/2021
30.00,22/06/2021
30.01,23/06/2021
30.01,24/06/2021
30.00,25/06/2021
29.99,26/06/2021
29.98,27/06/2021
29.98,28/06/2021
29.97,29/06/2021
29.96,30/06/2021
29.94,01/07/2021
29.91,02/07/2021
29.89,03/07/2021
29.88,04/07/2021
29.87,05/07/2021
29.85,06/07/2021
29.83,07/07/2021
29.80,08/07/2021
29.77,09/07/2021
29.75,10/07/2021
29.72,11/07/2021
29.69,12/07/2021
29.67,13/07/2021
29.65,14/07/2021
29.62,15/07/2021
29.59,16/07/2021
29.55,17/07/2021
29.51,18/07/2021
29.46,19/07/2021
29.42,20/07/2021
29.39,21/07/2021
29.35,22/07/2021
29.31,23/07/2021
29.27,24/07/2021
29.23,25/07/2021
29.18,26/07/2021
29.12,27/07/2021
29.08,28/07/2021
29.02,29/07/2021
28.96,30/07/2021
28.92,31/07/2021
28.87,01/08/2021
28.82,02/08/2021
28.78,03/08/2021
28.72,04/08/2021
28.67,05/08/2021
28.62,06/08/2021
28.56,07/08/2021
28.50,08/08/2021
28.43,09/08/2021
28.38,10/08/2021
28.31,11/08/2021
28.25,12/08/2021
28.20,13/08/2021
28.15,14/08/2021
28.10,15/08/2021
28.04,16/08/2021
27.98,17/08/2021
27.90,18/08/2021
27.85,19/08/2021
27.78,20/08/2021
27.71,21/08/2021
27.64,22/08/2021
27.56,23/08/2021
27.48,24/08/2021
27.39,25/08/2021
27.30,26/08/2021
27.20,27/08/2021
27.13,28/08/2021
27.06,29/08/2021
26.98,30/08/2021
26.92,31/08/2021
26.82,01/09/2021
26.74,02/09/2021
26.63,03/09/2021
26.53,04/09/2021
26.43,05/09/2021
26.32,06/09/2021
26.20,07/09/2021
26.08,08/09/2021
25.95,09/09/2021
25.82,10/09/2021
25.69,11/09/2021
25.56,12/09/2021
25.42,13/09/2021
25.29,14/09/2021
25.13,15/09/2021
24.99,16/09/2021
24.82,17/09/2021
24.67,18/09/2021
24.52,19/09/2021
24.36,20/09/2021
24.19,21/09/2021
24.03,22/09/2021
23.87,23/09/2021
23.68,24/09/2021
23.52,25/09/2021
23.37,26/09/2021
23.22,27/09/2021
23.06,28/09/2021
22.90,29/09/2021
22.76,30/09/2021
22.62,01/10/2021
22.48,02/10/2021
22.34,03/10/2021
22.21,04/10/2021
22.07,05/10/2021
21.94,06/10/2021
21.82,07/10/2021
21.69,08/10/2021
21.58,09/10/2021
21.47,10/10/2021
21.37,11/10/2021
21.26,12/10/2021
21.16,13/10/2021
21.04,14/10/2021
20.93,15/10/2021
20.82,16/10/2021
20.70,17/10/2021
20.58,18/10/2021
20.45,19/10/2021
20.30,20/10/2021
20.15,21/10/2021
20.07,22/10/2021
19.99,23/10/2021
19.92,24/10/2021
19.85,25/10/2021
19.76,26/10/2021
19.69,27/10/2021
19.66,28/10/2021
19.63,29/10/2021
19.59,30/10/2021
19.55,31/10/2021
19.50,01/11/2021
19.47,02/11/2021
19.45,03/11/2021
19.44,04/11/2021
19.44,05/11/2021
19.45,06/11/2021
19.46,07/11/2021
19.48,08/11/2021
19.53,09/11/2021
19.58,10/11/2021
19.63,11/11/2021
19.66,12/11/2021
19.69,13/11/2021
19.72,14/11/2021
19.76,15/11/2021
19.80,16/11/2021
19.85,17/11/2021
19.91,18/11/2021
19.99,19/11/2021
20.08,20/11/2021
20.17,21/11/2021
20.27,22/11/2021
20.37,23/11/2021
20.46,24/11/2021
20.53,25/11/2021
20.61,26/11/2021
20.70,27/11/2021
20.79,28/11/2021
20.89,29/11/2021
20.97,30/11/2021
21.03,01/12/2021
21.12,02/12/2021
21.20,03/12/2021
21.28,04/12/2021
21.35,05/12/2021
21.42,06/12/2021
21.51,07/12/2021
21.60,08/12/2021
21.69,09/12/2021
21.77,10/12/2021
21.87,11/12/2021
21.97,12/12/2021
22.08,13/12/2021
22.17,14/12/2021
22.26,15/12/2021
22.35,16/12/2021
22.44,17/12/2021
22.54,18/12/2021
22.65,19/12/2021
22.76,20/12/2021
22.85,21/12/2021
22.94,22/12/2021
23.05,23/12/2021
23.17,24/12/2021
23.27,25/12/2021
23.37,26/12/2021
23.45,27/12/2021
23.54,28/12/2021
23.61,29/12/2021
23.69,30/12/2021
23.79,31/12/2021
23.87,01/01/2022
23.94,02/01/2022
24.01,03/01/2022
24.07,04/01/2022
24.11,05/01/2022
24.16,06/01/2022
24.21,07/01/2022
24.26,08/01/2022
24.31,09/01/2022
24.37,10/01/2022
24.39,11/01/2022
24.41,12/01/2022
24.42,13/01/2022
24.47,14/01/2022
24.48,15/01/2022
24.48,16/01/2022
24.48,17/01/2022
24.50,18/01/2022
24.50,19/01/2022
24.48,20/01/2022
24.44,21/01/2022
24.40,22/01/2022
24.37,23/01/2022
24.34,24/01/2022
24.29,25/01/2022
24.24,26/01/2022
24.19,27/01/2022
24.15,28/01/2022
24.11,29/01/2022
24.07,30/01/2022
24.02,31/01/2022
23.98,01/02/2022
23.94,02/02/2022
23.92,03/02/2022
23.92,04/02/2022
23.92,05/02/2022
23.92,06/02/2022
23.92,07/02/2022
23.90,08/02/2022
23.90,09/02/2022
23.88,10/02/2022
23.88,11/02/2022
23.88,12/02/2022
23.87,13/02/2022
23.86,14/02/2022
23.89,15/02/2022
23.92,16/02/2022
23.94,17/02/2022
23.96,18/02/2022
23.99,19/02/2022
24.02,20/02/2022
24.06,21/02/2022
24.09,22/02/2022
24.12,23/02/2022
24.18,24/02/2022
24.27,25/02/2022
24.33,26/02/2022
24.39,27/02/2022
24.46,28/02/2022
24.52,01/03/2022
24.59,02/03/2022
24.66,03/03/2022
24.73,04/03/2022
24.80,05/03/2022
24.87,06/03/2022
24.95,07/03/2022
25.02,08/03/2022
25.11,09/03/2022
25.19,10/03/2022
25.27,11/03/2022
25.36,12/03/2022
25.45,13/03/2022
25.55,14/03/2022
25.63,15/03/2022
25.71,16/03/2022
25.81,17/03/2022
25.90,18/03/2022
25.99,19/03/2022
26.09,20/03/2022
26.19,21/03/2022
26.30,22/03/2022
26.39,23/03/2022
26.49,24/03/2022
26.59,25/03/2022
26.69,26/03/2022
26.78,27/03/2022
26.87,28/03/2022
26.96,29/03/2022
27.06,30/03/2022
27.16,31/03/2022
27.21,01/04/2022
27.28,02/04/2022
27.36,03/04/2022
27.44,04/04/2022
27.51,05/04/2022
27.57,06/04/2022
27.63,07/04/2022
27.70,08/04/2022
27.76,09/04/2022
27.82,10/04/2022
27.87,11/04/2022
27.91,12/04/2022
27.97,13/04/2022
28.01,14/04/2022
28.05,15/04/2022
28.10,16/04/2022
28.16,17/04/2022
28.23,18/04/2022
28.30,19/04/2022
28.35,20/04/2022
28.40,21/04/2022
28.45,22/04/2022
28.49,23/04/2022
28.53,24/04/2022
28.56,25/04/2022
28.60,26/04/2022
28.63,27/04/2022
28.67,28/04/2022
28.69,29/04/2022
28.73,30/04/2022
28.77,01/05/2022
28.82,02/05/2022
28.87,03/05/2022
28.90,04/05/2022
28.95,05/05/2022
28.99,06/05/2022
29.03,07/05/2022
29.07,08/05/2022
29.10,09/05/2022
29.12,10/05/2022
29.14,11/05/2022
29.16,12/05/2022
29.19,13/05/2022
29.21,14/05/2022
29.23,15/05/2022
29.24,16/05/2022
29.26,17/05/2022
29.29,18/05/2022
29.30,19/05/2022
29.32,20/05/2022
29.34,21/05/2022
29.36,22/05/2022
29.37,23/05/2022
29.38,24/05/2022
29.39,25/05/2022
29.39,26/05/2022
29.39,27/05/2022
29.40,28/05/2022
29.42,29/05/2022
29.44,30/05/2022
29.47,31/05/2022
29.49,01/06/2022
29.51,02/06/2022
29.51,03/06/2022
29.53,04/06/2022
29.56,05/06/2022
29.59,06/06/2022
29.61,07/06/2022
29.61,08/06/2022
29.61,09/06/2022
29.61,10/06/2022
29.62,11/06/2022
29.64,12/06/2022
29.66,13/06/2022
29.68,14/06/2022
29.70,15/06/2022
29.72,16/06/2022
29.73,17/06/2022
29.73,18/06/2022
29.73,19/06/2022
29.73,20/06/2022
29.74,21/06/2022
29.75,22/06/2022
29.75,23/06/2022
29.75,24/06/2022
29.75,25/06/2022
29.74,26/06/2022
29.73,27/06/2022
29.72,28/06/2022
29.70,29/06/2022
29.69,30/06/2022
29.67,01/07/2022
29.66,02/07/2022
29.64,03/07/2022
29.62,04/07/2022
29.59,05/07/2022
29.57,06/07/2022
29.53,07/07/2022
29.50,08/07/2022
29.47,09/07/2022
29.44,10/07/2022
29.41,11/07/2022
29.38,12/07/2022
29.34,13/07/2022
29.30,14/07/2022
29.26,15/07/2022
29.22,16/07/2022
29.17,17/07/2022
29.12,18/07/2022
29.08,19/07/2022
29.04,20/07/2022
29.00,21/07/2022
28.95,22/07/2022
28.90,23/07/2022
28.85,24/07/2022
28.81,25/07/2022
28.77,26/07/2022
28.72,27/07/2022
28.67,28/07/2022
28.61,29/07/2022
28.55,30/07/2022
28.50,31/07/2022
28.45,01/08/2022
28.40,02/08/2022
28.35,03/08/2022
28.30,04/08/2022
28.25,05/08/2022
28.20,06/08/2022
28.14,07/08/2022
28.08,08/08/2022
28.03,09/08/2022
27.96,10/08/2022
27.90,11/08/2022
27.83,12/08/2022
27.76,13/08/2022
27.70,14/08/2022
27.64,15/08/2022
27.59,16/08/2022
27.52,17/08/2022
27.46,18/08/2022
27.38,19/08/2022
27.30,20/08/2022
27.23,21/08/2022
27.16,22/08/2022
27.09,23/08/2022
27.01,24/08/2022
26.93,25/08/2022
26.84,26/08/2022
26.75,27/08/2022
26.65,28/08/2022
26.55,29/08/2022
26.46,30/08/2022
26.36,31/08/2022
26.25,01/09/2022
26.14,02/09/2022
26.04,03/09/2022
25.93,04/09/2022
25.81,05/09/2022
25.69,06/09/2022
25.57,07/09/2022
25.45,08/09/2022
25.33,09/09/2022
25.20,10/09/2022
25.06,11/09/2022
24.92,12/09/2022
24.80,13/09/2022
24.67,14/09/2022
24.52,15/09/2022
24.36,16/09/2022
24.20,17/09/2022
24.03,18/09/2022
23.86,19/09/2022
23.68,20/09/2022
23.50,21/09/2022
23.30,22/09/2022
23.10,23/09/2022
22.88,24/09/2022
22.65,25/09/2022
22.42,26/09/2022
22.21,27/09/2022
21.98,28/09/2022
21.74,29/09/2022
21.50,30/09/2022
21.26,01/10/2022
21.03,02/10/2022
20.81,03/10/2022
20.57,04/10/2022
20.33,05/10/2022
20.09,06/10/2022
19.84,07/10/2022
19.59,08/10/2022
19.33,09/10/2022
19.07,10/10/2022
18.81,11/10/2022
18.55,12/10/2022
18.30,13/10/2022
18.05,14/10/2022
17.82,15/10/2022
17.60,16/10/2022
17.38,17/10/2022
17.19,18/10/2022
17.02,19/10/2022
16.85,20/10/2022
16.69,21/10/2022
16.58,22/10/2022
16.47,23/10/2022
16.37,24/10/2022
16.27,25/10/2022
16.21,26/10/2022
16.20,27/10/2022
16.19,28/10/2022
16.22,29/10/2022
16.26,30/10/2022
16.30,31/10/2022
16.39,01/11/2022
16.51,02/11/2022
16.64,03/11/2022
16.75,04/11/2022
16.87,05/11/2022
17.00,06/11/2022
17.14,07/11/2022
17.26,08/11/2022
17.39,09/11/2022
17.53,10/11/2022
17.65,11/11/2022
17.76,12/11/2022
17.88,13/11/2022
18.01,14/11/2022
18.10,15/11/2022
18.18,16/11/2022
18.25,17/11/2022
18.32,18/11/2022
18.35,19/11/2022
18.37,20/11/2022
18.39,21/11/2022
18.39,22/11/2022
18.39,23/11/2022
18.41,24/11/2022
18.39,25/11/2022
18.38,26/11/2022
18.38,27/11/2022
18.38,28/11/2022
18.35,29/11/2022
18.33,30/11/2022
18.30,01/12/2022
18.32,02/12/2022
18.35,03/12/2022
18.38,04/12/2022
18.42,05/12/2022
18.49,06/12/2022
18.58,07/12/2022
18.67,08/12/2022
18.74,09/12/2022
18.81,10/12/2022
18.88,11/12/2022
18.96,12/12/2022
19.02,13/12/2022
19.08,14/12/2022
19.13,15/12/2022
19.14,16/12/2022
19.17,17/12/2022
19.20,18/12/2022
19.24,19/12/2022
19.24,20/12/2022
19.19,21/12/2022
19.19,22/12/2022
19.19,23/12/2022
19.17,24/12/2022
19.14,25/12/2022
19.11,26/12/2022
19.09,27/12/2022
19.15,28/12/2022
19.19,29/12/2022
19.19,30/12/2022
19.21,31/12/2022
19.24,01/01/2023
19.27,02/01/2023
19.34,03/01/2023
19.38,04/01/2023
19.44,05/01/2023
19.49,06/01/2023
19.54,07/01/2023
19.59,08/01/2023
19.65,09/01/2023
19.68,10/01/2023
19.71,11/01/2023
19.75,12/01/2023
19.78,13/01/2023
19.82,14/01/2023
19.86,15/01/2023
19.91,16/01/2023
19.97,17/01/2023
20.08,18/01/2023
20.17,19/01/2023
20.27,20/01/2023
20.38,21/01/2023
20.50,22/01/2023
20.62,23/01/2023
20.76,24/01/2023
20.92,25/01/2023
21.05,26/01/2023
21.18,27/01/2023
21.31,28/01/2023
21.45,29/01/2023
21.59,30/01/2023
21.70,31/01/2023
21.80,01/02/2023
21.92,02/02/2023
22.02,03/02/2023
22.13,04/02/2023
22.25,05/02/2023
22.37,06/02/2023
22.48,07/02/2023
22.57,08/02/2023
22.66,09/02/2023
22.73,10/02/2023
22.81,11/02/2023
22.90,12/02/2023
22.99,13/02/2023
23.05,14/02/2023
23.12,15/02/2023
23.18,16/02/2023
23.26,17/02/2023
23.33,18/02/2023
23.39,19/02/2023
23.45,20/02/2023
23.53,21/02/2023
23.61,22/02/2023
23.70,23/02/2023
23.75,24/02/2023
23.83,25/02/2023
23.91,26/02/2023
24.01,27/02/2023
24.10,28/02/2023
24.21,01/03/2023
24.30,02/03/2023
24.38,03/03/2023
24.46,04/03/2023
24.54,05/03/2023
24.64,06/03/2023
24.72,07/03/2023
24.82,08/03/2023
24.90,09/03/2023
24.99,10/03/2023
25.09,11/03/2023
25.19,12/03/2023
25.30,13/03/2023
25.39,14/03/2023
25.45,15/03/2023
25.49,16/03/2023
25.52,17/03/2023
25.55,18/03/2023
25.58,19/03/2023
25.62,20/03/2023
25.64,21/03/2023
25.67,22/03/2023
25.70,23/03/2023
25.72,24/03/2023
25.75,25/03/2023
25.79,26/03/2023
25.83,27/03/2023
25.87,28/03/2023
25.89,29/03/2023
25.92,30/03/2023
25.95,31/03/2023
25.98,01/04/2023
26.02,02/04/2023
26.06,03/04/2023
26.09,04/04/2023
26.10,05/04/2023
26.14,06/04/2023
26.18,07/04/2023
26.22,08/04/2023
26.25,09/04/2023
26.28,10/04/2023
26.30,11/04/2023
26.33,12/04/2023
26.38,13/04/2023
26.41,14/04/2023
26.45,15/04/2023
26.50,16/04/2023
26.55,17/04/2023
26.59,18/04/2023
26.62,19/04/2023
26.65,20/04/2023
26.69,21/04/2023
26.74,22/04/2023
26.79,23/04/2023
26.85,24/04/2023
26.91,25/04/2023
26.93,26/04/2023
26.95,27/04/2023
26.98,28/04/2023
27.02,29/04/2023
27.06,30/04/2023
27.11,01/05/2023
27.17,02/05/2023
27.19,03/05/2023
27.22,04/05/2023
27.28,05/05/2023
27.33,06/05/2023
27.37,07/05/2023
27.41,08/05/2023
27.44,09/05/2023
27.49,10/05/2023
27.54,11/05/2023
27.58,12/05/2023
27.61,13/05/2023
27.64,14/05/2023
27.66,15/05/2023
27.68,16/05/2023
27.72,17/05/2023
27.77,18/05/2023
27.79,19/05/2023
27.82,20/05/2023
27.85,21/05/2023
27.87,22/05/2023
27.89,23/05/2023
27.94,24/05/2023
27.97,25/05/2023
28.00,26/05/2023
28.02,27/05/2023
28.04,28/05/2023
28.07,29/05/2023
28.10,30/05/2023
28.12,31/05/2023
28.14,01/06/2023
28.15,02/06/2023
28.16,03/06/2023
28.18,04/06/2023
28.21,05/06/2023
28.23,06/06/2023
28.25,07/06/2023
28.26,08/06/2023
28.27,09/06/2023
28.28,10/06/2023
28.29,11/06/2023
28.29,12/06/2023
28.30,13/06/2023
28.30,14/06/2023
28.30,15/06/2023
28.30,16/06/2023
28.29,17/06/2023
28.28,18/06/2023
28.27,19/06/2023
28.26,20/06/2023
28.24,21/06/2023
28.22,22/06/2023
28.21,23/06/2023
28.19,24/06/2023
28.17,25/06/2023
28.16,26/06/2023
28.13,27/06/2023
28.10,28/06/2023
28.07,29/06/2023
28.04,30/06/2023
28.02,01/07/2023
28.00,02/07/2023
27.98,03/07/2023
27.96,04/07/2023
27.93,05/07/2023
27.90,06/07/2023
27.87,07/07/2023
27.84,08/07/2023
27.80,09/07/2023
27.76,10/07/2023
27.72,11/07/2023
27.68,12/07/2023
27.65,13/07/2023
27.61,14/07/2023
27.58,15/07/2023
27.54,16/07/2023
27.50,17/07/2023
27.46,18/07/2023
27.42,19/07/2023
27.38,20/07/2023
27.34,21/07/2023
27.29,22/07/2023
27.24,23/07/2023
27.18,24/07/2023
27.15,25/07/2023
27.11,26/07/2023
27.07,27/07/2023
27.03,28/07/2023
26.96,29/07/2023
26.88,30/07/2023
26.80,31/07/2023
26.73,01/08/2023
26.66,02/08/2023
26.60,03/08/2023
26.51,04/08/2023
26.44,05/08/2023
26.36,06/08/2023
26.28,07/08/2023
26.21,08/08/2023
26.14,09/08/2023
26.06,10/08/2023
25.99,11/08/2023
25.91,12/08/2023
25.82,13/08/2023
25.73,14/08/2023
25.65,15/08/2023
25.57,16/08/2023
25.48,17/08/2023
25.38,18/08/2023
25.27,19/08/2023
25.16,20/08/2023
25.05,21/08/2023
24.94,22/08/2023
24.83,23/08/2023
24.71,24/08/2023
24.58,25/08/2023
24.45,26/08/2023
24.32,27/08/2023
24.18,28/08/2023
24.05,29/08/2023
23.91,30/08/2023
23.76,31/08/2023
23.60,01/09/2023
23.42,02/09/2023
23.23,03/09/2023
23.04,04/09/2023
22.85,05/09/2023
22.65,06/09/2023
22.44,07/09/2023
22.22,08/09/2023
21.97,09/09/2023
21.72,10/09/2023
21.47,11/09/2023
21.19,12/09/2023
20.91,13/09/2023
20.63,14/09/2023
20.31,15/09/2023
20.00,16/09/2023
19.68,17/09/2023
19.36,18/09/2023
19.00,19/09/2023
18.66,20/09/2023
18.34,21/09/2023
18.02,22/09/2023
17.70,23/09/2023
17.38,24/09/2023
17.06,25/09/2023
16.74,26/09/2023
16.41,27/09/2023
16.11,28/09/2023
15.88,29/09/2023
15.66,30/09/2023
15.46,01/10/2023
15.29,02/10/2023
15.14,03/10/2023
15.02,04/10/2023
14.90,05/10/2023
14.79,06/10/2023
14.66,07/10/2023
14.53,08/10/2023
14.41,09/10/2023
14.29,10/10/2023
14.17,11/10/2023
14.04,12/10/2023
13.91,13/10/2023
13.78,14/10/2023
13.69,15/10/2023
13.59,16/10/2023
13.49,17/10/2023
13.38,18/10/2023
13.29,19/10/2023
13.19,20/10/2023
13.09,21/10/2023
12.99,22/10/2023
12.89,23/10/2023
12.79,24/10/2023
12.73,25/10/2023
12.70,26/10/2023
12.70,27/10/2023
12.75,28/10/2023
12.80,29/10/2023
12.87,30/10/2023
12.94,31/10/2023
13.02,01/11/2023
13.08,02/11/2023
13.14,03/11/2023
13.17,04/11/2023
13.19,05/11/2023
13.20,06/11/2023
13.22,07/11/2023
13.20,08/11/2023
13.18,09/11/2023
13.13,10/11/2023
13.09,11/11/2023
13.07,12/11/2023
13.04,13/11/2023
13.01,14/11/2023
12.98,15/11/2023
12.96,16/11/2023
12.96,17/11/2023
12.98,18/11/2023
13.03,19/11/2023
13.11,20/11/2023
13.20,21/11/2023
13.33,22/11/2023
13.47,23/11/2023
13.65,24/11/2023
13.78,25/11/2023
13.95,26/11/2023
14.09,27/11/2023
14.25,28/11/2023
14.37,29/11/2023
14.48,30/11/2023
14.57,01/12/2023
14.65,02/12/2023
14.72,03/12/2023
14.79,04/12/2023
14.86,05/12/2023
14.92,06/12/2023
14.97,07/12/2023
15.04,08/12/2023
15.12,09/12/2023
15.25,10/12/2023
15.34,11/12/2023
15.49,12/12/2023
15.64,13/12/2023
15.79,14/12/2023
15.97,15/12/2023
16.17,16/12/2023
16.41,17/12/2023
16.55,18/12/2023
16.74,19/12/2023
16.94,20/12/2023
17.14,21/12/2023
17.29,22/12/2023
17.45,23/12/2023
17.61,24/12/2023
17.77,25/12/2023
17.94,26/12/2023
18.07,27/12/2023
18.22,28/12/2023
18.34,29/12/2023
18.49,30/12/2023
18.64,31/12/2023
18.79,01/01/2024
18.91,02/01/2024
19.04,03/01/2024
19.16,04/01/2024
19.26,05/01/2024
19.37,06/01/2024
19.47,07/01/2024
19.57,08/01/2024
19.68,09/01/2024
19.78,10/01/2024
19.87,11/01/2024
19.97,12/01/2024
20.06,13/01/2024
20.19,14/01/2024
20.32,15/01/2024
20.44,16/01/2024
20.52,17/01/2024
20.58,18/01/2024
20.65,19/01/2024
20.71,20/01/2024
20.76,21/01/2024
20.80,22/01/2024
20.85,23/01/2024
20.87,24/01/2024
20.91,25/01/2024
20.95,26/01/2024
20.99,27/01/2024
21.03,28/01/2024
21.07,29/01/2024
21.12,30/01/2024
21.17,31/01/2024
21.20,01/02/2024
21.28,02/02/2024
21.33,03/02/2024
21.37,04/02/2024
21.42,05/02/2024
21.46,06/02/2024
21.50,07/02/2024
21.54,08/02/2024
21.57,09/02/2024
21.57,10/02/2024
21.61,11/02/2024
21.65,12/02/2024
21.69,13/02/2024
21.73,14/02/2024
21.77,15/02/2024
21.80,16/02/2024
21.83,17/02/2024
21.85,18/02/2024
21.87,19/02/2024
21.90,20/02/2024
21.92,21/02/2024
21.93,22/02/2024
21.94,23/02/2024
21.97,24/02/2024
22.01,25/02/2024
22.05,26/02/2024
22.14,27/02/2024
22.19,28/02/2024
22.22,29/02/2024
22.27,01/03/2024
22.33,02/03/2024
22.38,03/03/2024
22.44,04/03/2024
22.49,05/03/2024
22.54,06/03/2024
22.59,07/03/2024
22.62,08/03/2024
22.65,09/03/2024
22.68,10/03/2024
22.72,11/03/2024
22.76,12/03/2024
22.79,13/03/2024
22.83,14/03/2024
22.86,15/03/2024
22.89,16/03/2024
22.93,17/03/2024
22.97,18/03/2024
23.02,19/03/2024
23.06,20/03/2024
23.11,21/03/2024
23.15,22/03/2024
23.21,23/03/2024
23.27,24/03/2024
23.33,25/03/2024
23.38,26/03/2024
23.43,27/03/2024
23.50,28/03/2024
23.55,29/03/2024
23.60,30/03/2024
23.65,31/03/2024
23.70,01/04/2024
23.73,02/04/2024
23.78,03/04/2024
23.84,04/04/2024
23.91,05/04/2024
23.96,06/04/2024
24.01,07/04/2024
24.05,08/04/2024
24.11,09/04/2024
24.14,10/04/2024
24.20,11/04/2024
24.30,12/04/2024
24.35,13/04/2024
24.40,14/04/2024
24.46,15/04/2024
24.51,16/04/2024
24.58,17/04/2024
24.66,18/04/2024
24.72,19/04/2024
24.78,20/04/2024
24.84,21/04/2024
24.90,22/04/2024
24.96,23/04/2024
25.02,24/04/2024
25.11,25/04/2024
25.17,26/04/2024
25.21,27/04/2024
25.25,28/04/2024
25.29,29/04/2024
25.34,30/04/2024
25.38,01/05/2024
25.41,02/05/2024
25.46,03/05/2024
25.50,04/05/2024
25.54,05/05/2024
25.57,06/05/2024
25.61,07/05/2024
25.65,08/05/2024
25.67,09/05/2024
25.70,10/05/2024
25.73,11/05/2024
25.75,12/05/2024
25.77,13/05/2024
